Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
AUDI,A6 3.0L (220ch) MULTITRONIC,ES,15,162.0,V 0,14.1,7.2,9.7,233.0,,,,,
AUDI,A6 3.0L (220ch) QUATTRO BV6,ES,15,162.0,M 6,16.0,8.6,11.3,271.0,,,,,
AUDI,A6 3.0L (220ch) QUATTRO TIPTRONIC,ES,15,162.0,A 5,16.6,8.4,11.4,274.0,,,,,
AUDI,A6 AVANT 3.0L (220ch) QUATTRO TIPTRONIC,ES,15,162.0,A 5,16.6,8.4,11.4,274.0,,,,,
AUDI,A6 AVANT 3.0L (220ch) QUATTRO TIPTRONIC,ES,15,162.0,A 5,16.6,8.4,11.4,274.0,,,,,
AUDI,A6 2.7T,ES,18,184.0,A 5,18.1,8.8,12.2,293.0,,,,,
AUDI,A6 2.7T,ES,18,184.0,A 5,18.1,8.8,12.2,293.0,,,,,
AUDI,A6 2.7T (250ch) QUATTRO BV6,ES,18,184.0,M 6,16.7,8.9,11.7,281.0,,,,,
AUDI,A6 2.7T (250ch) QUATTRO TIPTRONIC,ES,18,184.0,A 5,18.1,8.8,12.2,293.0,,,,,
AUDI,A6 AVANT 2.7T (250ch) QUATTRO BV6,ES,18,184.0,M 6,16.7,8.9,11.7,281.0,,,,,
AUDI,A6 AVANT 2.7T (250ch) QUATTRO TIPTRONIC,ES,18,184.0,A 5,18.2,8.9,12.3,295.0,,,,,
AUDI,A6 4.2L V8 (300ch) QUATTRO TIPTRONIC,ES,22,220.0,A 5,19.4,9.5,13.1,314.0,,,,,
AUDI,A6 AVANT 4.2L (300ch) TIPTRONIC,ES,22,220.0,A 5,19.4,9.5,13.1,314.0,,,,,
AUDI,A6 1.9TDI (130ch),GO,7,96.0,M 5,7.7,4.6,5.7,154.0,,,,,
AUDI,A6 1.9TDI (130ch),GO,7,96.0,M 5,7.7,4.6,5.7,154.0,,,,,
AUDI,A6 1.9TDI (130ch),GO,7,96.0,M 5,7.7,4.6,5.7,154.0,,,,,
AUDI,A6 1.9TDI (130ch),GO,8,96.0,V 0,7.7,5.0,5.9,159.0,,,,,
AUDI,A6 1.9TDI (130ch),GO,8,96.0,V 0,7.6,5.0,5.8,157.0,,,,,
AUDI,A6 AVANT 1.9TDI (130ch),GO,8,96.0,M 5,7.8,4.7,5.8,157.0,,,,,
AUDI,A6 AVANT 1.9TDI (130ch),GO,8,96.0,M 5,7.8,4.7,5.8,157.0,,,,,
AUDI,A6 2.5L (155ch) MULTITRONIC,GO,9,114.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5L (155ch) MULTITRONIC,GO,9,114.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5TDI (155ch) BV6,GO,9,114.0,M 6,9.7,5.3,6.9,186.0,,,,,
AUDI,A6 2.5TDI (155ch) BV6,GO,9,114.0,M 6,9.7,5.3,6.9,186.0,,,,,
AUDI,A6 2.5TDI (155ch) MULTITRONIC,GO,9,114.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) BV6,GO,9,114.0,M 6,9.7,5.3,6.9,186.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) BV6,GO,9,114.0,M 6,9.7,5.3,6.9,186.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) MULTITRONIC,GO,9,114.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5TDI (163ch),GO,10,120.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5TDI (163ch),GO,10,120.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5TDI (163ch),GO,10,120.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 2.5TDI (163ch),GO,10,120.0,V 0,9.2,5.6,6.9,186.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) BV6,GO,10,114.0,M 6,9.9,5.5,7.1,192.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) MULTITRONIC,GO,10,114.0,V 0,9.4,5.8,7.1,192.0,,,,,
AUDI,A6 AVANT 2.5L (155ch) MULTITRONIC,GO,10,114.0,V 0,9.4,5.8,7.1,192.0,,,,,
AUDI,A6 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,12.9,6.6,8.9,240.0,,,,,
AUDI,A6 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.0,6.7,9.0,243.0,,,,,
AUDI,A6 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,12.9,6.6,8.9,240.0,,,,,
AUDI,A6 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,12.9,6.6,8.9,240.0,,,,,
AUDI,A6 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.0,6.7,9.0,243.0,,,,,
AUDI,A6 2.5L (180ch) TIPTRONIC,GO,12,132.0,A 5,11.3,6.2,8.1,219.0,,,,,
AUDI,A6 2.5L (180ch) TIPTRONIC,GO,12,132.0,A 5,11.4,6.3,8.2,221.0,,,,,
AUDI,A6 2.5TDI (180ch),GO,12,132.0,A 5,11.3,6.2,8.1,217.0,,,,,
AUDI,A6 2.5TDI (180ch),GO,12,132.0,A 5,11.3,6.2,8.1,217.0,,,,,
AUDI,A6 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 AVANT 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.0,6.7,9.0,243.0,,,,,
AUDI,A6 AVANT 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.0,6.7,9.0,243.0,,,,,
AUDI,A6 AVANT 2.5L (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.0,6.7,9.0,243.0,,,,,
AUDI,A6 AVANT 2.5L (180ch) TIPTRONIC,GO,12,132.0,A 5,11.4,6.3,8.2,221.0,,,,,
AUDI,A6 AVANT 2.5L (180ch) TIPTRONIC,GO,12,132.0,A 5,11.4,6.3,8.2,221.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.3,6.4,8.1,219.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.3,6.4,8.1,219.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.2,6.3,8.0,216.0,,,,,
AUDI,A6 AVANT 2.5TDI (180ch) QUATTRO BV6,GO,12,132.0,M 6,11.3,6.4,8.1,219.0,,,,,
AUDI,A8 2.8L (193ch),ES,13,142.0,M 5,14.4,7.5,10.0,240.0,,,,,
AUDI,A8 2.8L (193ch) TIPTRONIC,ES,13,142.0,A 5,15.7,7.9,10.7,257.0,,,,,
AUDI,A8 2.8L (193ch) TIPTRONIC,ES,13,142.0,A 5,15.8,8.0,10.8,259.0,,,,,
AUDI,A8 2.8L (193ch) QUATTRO TIPTRONIC,ES,14,142.0,A 5,17.5,8.5,11.8,283.0,,,,,
AUDI,A8 3.7L (260ch) TIPTRONIC,ES,18,191.0,A 5,17.0,8.5,11.6,278.0,,,,,
AUDI,A8 3.7L (260ch) QUATTRO TIPTRONIC,ES,19,191.0,A 5,18.4,9.0,12.4,298.0,,,,,
AUDI,A8 3.7L,ES,20,206.0,A 6,17.1,8.6,11.7,281.0,,,,,
AUDI,A8 4.2L (310ch) QUATTRO TIPTRONIC,ES,23,228.0,A 5,19.6,9.2,13.0,312.0,,,,,
AUDI,A8 CHASSIS LONG 4.2L (310ch) QUATTRO TIPTRONIC,ES,23,228.0,A 5,19.7,9.3,13.1,314.0,,,,,
AUDI,A8 4.2L,ES,25,246.0,A 6,17.5,8.7,11.9,286.0,,,,,
AUDI,A8 6.0L W12 (420ch) QUATTRO TIPTRONIC,ES,34,309.0,A 5,23.2,10.0,14.8,355.0,,,,,
AUDI,A8 LIMOUSINE 6.0L W12 (420ch) QUATTRO TIPTRONIC,ES,34,309.0,A 5,23.2,10.0,14.8,355.0,,,,,
AUDI,A8 2.5TDI (180ch) BV6,GO,11,132.0,M 6,10.3,5.4,7.2,193.0,,,,,
AUDI,A8 2.5TDI (180ch) BV6,GO,11,132.0,M 6,10.4,5.5,7.3,196.0,,,,,
AUDI,A8 2.5TDI (180ch) QUATTRO TIPTRONIC,GO,12,132.0,A 5,13.1,6.6,9.0,243.0,,,,,
AUDI,A8 2.5TDI (180ch) TIPTRONIC,GO,12,132.0,A 5,11.8,6.1,8.2,221.0,,,,,
AUDI,A8 2.5TDI (180ch) TIPTRONIC,GO,12,132.0,A 5,11.9,6.2,8.3,224.0,,,,,
AUDI,A8 3.3TDI (225ch) QUATTRO TIPTRONIC,GO,16,165.0,A 5,13.9,7.4,9.8,264.0,,,,,
AUDI,ALLROAD 2.7T (250ch) QUATTRO BV6,ES,18,184.0,M 6,18.0,9.8,12.8,307.0,,,,,
AUDI,ALLROAD 2.7T (250ch) QUATTRO BV6+B.T.,ES,18,184.0,M 6,18.0,9.8,12.8,307.0,,,,,
AUDI,ALLROAD 2.7T (250ch) QUATTRO BV6+B.T.,ES,18,184.0,M 6,18.1,9.9,12.9,310.0,,,,,
AUDI,ALLROAD 2.7T,ES,19,184.0,A 5,19.2,9.7,13.2,317.0,,,,,
AUDI,ALLROAD 2.7T (250ch) QUATTRO TIPTRONIC,ES,19,184.0,A 5,19.2,9.7,13.2,317.0,,,,,
AUDI,ALLROAD 2.7T (250ch) QUATTRO TIPTRONIC,ES,19,184.0,A 5,19.3,9.8,13.3,319.0,,,,,
AUDI,ALLROAD 4.2L,ES,23,220.0,A 5,20.0,10.1,13.7,329.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO BV6,GO,12,132.0,M 6,12.3,7.0,8.9,240.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO BV6,GO,12,132.0,M 6,12.4,7.1,9.0,243.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO BV6+B.T.,GO,12,132.0,M 6,12.3,7.0,8.9,240.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO BV6+B.T.,GO,12,132.0,M 6,12.4,7.1,9.0,243.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO TIPTRONIC,GO,13,132.0,A 5,13.4,7.5,9.6,259.0,,,,,
AUDI,ALLROAD 2.5L (180ch) QUATTRO TIPTRONIC,GO,13,132.0,A 5,13.0,7.6,9.7,262.0,,,,,
AUDI,S3 3P (210ch) BV6,ES,14,154.0,M 6,13.3,7.1,9.3,223.0,,,,,
AUDI,S3 3P (210ch) BV6,ES,14,154.0,M 6,13.3,7.1,9.3,223.0,,,,,
AUDI,S3 3P (225ch) BV6,ES,15,165.0,M 6,13.2,7.0,9.3,223.0,,,,,
AUDI,S6 (340ch) BV6,ES,26,250.0,M 6,21.1,10.3,14.2,341.0,,,,,
AUDI,S6 (340ch) TIPTRONIC,ES,26,250.0,A 5,21.9,10.2,14.4,346.0,,,,,
AUDI,S6 AVANT (340ch) BV6,ES,26,250.0,M 6,21.1,10.3,14.2,341.0,,,,,
AUDI,S6 AVANT (340ch) TIPTRONIC,ES,26,250.0,A 5,21.9,10.2,14.4,346.0,,,,,
AUDI,S6 AVANT (340ch) TIPTRONIC,ES,27,250.0,A 5,22.0,10.3,14.5,348.0,,,,,
AUDI,S8 4.2L (360ch) QUATTRO BV6,ES,28,265.0,M 6,20.9,9.8,13.8,331.0,,,,,
AUDI,S8 4.2L (360ch) QUATTRO TIPTRONIC,ES,28,265.0,A 5,21.9,9.7,14.1,338.0,,,,,
AUDI,TT COUPE 1.8T (180ch),ES,11,132.0,M 5,11.1,6.3,8.1,194.0,,,,,
AUDI,TT COUPE 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197.0,,,,,
AUDI,TT COUPE 1.8 T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226.0,,,,,
AUDI,TT COUPE 1.8 T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226.0,,,,,
AUDI,TT ROADSTER 1.8T (150ch),ES,9,110.0,M 5,11.2,6.4,8.2,197.0,,,,,
AUDI,TT ROADSTER 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197.0,,,,,
AUDI,TT ROADSTER 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197.0,,,,,
AUDI,TT ROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226.0,,,,,
AUDI,TT ROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.4,7.2,9.5,228.0,,,,,
AUDI,TT ROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.4,7.2,9.5,228.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,35,298.4,A 4,27.7,14.3,19.2,456.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,35,298.4,A 4,27.7,14.3,19.2,456.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,35,298.4,A 4,27.7,14.3,19.2,456.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,35,298.4,A 4,27.7,14.3,19.2,456.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,36,298.3,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,36,298.3,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,41,336.0,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,41,336.0,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,41,336.0,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,ARNAGE RED LABEL,ES,41,336.0,A 4,30.7,14.8,20.6,495.0,,,,,
BENTLEY,AZURE,ES,33,286.1,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,AZURE,ES,33,286.1,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,AZURE,ES,35,299.6,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,AZURE,ES,35,299.6,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,AZURE,ES,37,313.3,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,AZURE,ES,37,313.3,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,CONTINENTAL R,ES,33,286.1,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL R,ES,33,286.1,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL R,ES,35,299.6,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL R,ES,35,299.6,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL R,ES,37,313.3,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL R,ES,37,313.3,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL SC,ES,35,299.6,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,CONTINENTAL SC,ES,35,299.6,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,CONTINENTAL SC,ES,37,313.3,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,CONTINENTAL SC,ES,37,313.3,A 4,27.5,14.2,19.0,456.0,,,,,
BENTLEY,CONTINENTAL T,ES,37,313.3,A 4,28.1,13.2,18.7,443.0,,,,,
BENTLEY,CONTINENTAL T,ES,37,313.3,A 4,28.1,13.2,18.7,443.0,,,,,
BMW,316i BERLINE,ES,7,77.0,M 5,11.4,5.8,7.9,188.0,,,,,
BMW,316i TOURING,ES,7,85.0,M 5,10.3,5.6,7.3,177.0,,,,,
BMW,316ti COMPACT,ES,7,85.0,M 5,9.7,5.3,6.9,167.0,,,,,
BMW,316ti COMPACT,ES,7,85.0,M 5,9.7,5.3,6.9,167.0,,,,,
BMW,316ti COMPACT BVA,ES,7,85.0,A 5,10.4,6.0,7.6,183.0,,,,,
BMW,316ti COMPACT BVA,ES,7,85.0,A 5,10.4,6.0,7.6,183.0,,,,,
BMW,316i BERLINE BVA,ES,8,77.0,A 4,12.8,6.7,9.0,214.0,,,,,
BMW,316i TOURING BVA,ES,8,85.0,A 5,10.9,6.5,8.1,196.0,,,,,
BMW,318i TOURING,ES,7,85.0,M 5,9.9,5.5,7.1,172.0,,,,,
BMW,318Ci COUPE,ES,8,87.0,M 5,11.3,6.0,8.0,190.0,,,,,
BMW,318i TOURING BVA,ES,8,85.0,A 5,10.9,6.4,8.0,194.0,,,,,
BMW,318Ci CABRIOLET,ES,9,105.0,M 5,10.7,6.0,7.7,187.0,,,,,
BMW,318Ci CABRIOLET BVA,ES,9,105.0,A 5,11.6,6.6,8.4,203.0,,,,,
BMW,318Ci COUPE,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318Ci COUPE,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318Ci COUPE BVA,ES,9,105.0,A 5,11.2,6.3,8.1,196.0,,,,,
BMW,318Ci COUPE BVA,ES,9,105.0,A 5,11.2,6.3,8.1,196.0,,,,,
BMW,318i BERLINE,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318i BERLINE,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318i BERLINE,ES,9,105.0,M 5,10.7,6.0,7.7,187.0,,,,,
BMW,318i BERLINE BVA,ES,9,105.0,A 5,11.2,6.3,8.1,196.0,,,,,
BMW,318i BERLINE BVA,ES,9,105.0,A 5,11.2,6.3,8.1,196.0,,,,,
BMW,318i BERLINE BVA,ES,9,105.0,A 5,11.6,6.6,8.4,203.0,,,,,
BMW,318i TOURING,ES,9,105.0,M 5,10.4,5.7,7.4,179.0,,,,,
BMW,318i TOURING,ES,9,105.0,M 5,10.4,5.7,7.4,179.0,,,,,
BMW,318i TOURING BVA,ES,9,105.0,A 5,11.4,6.4,8.2,199.0,,,,,
BMW,318i TOURING BVA,ES,9,105.0,A 5,11.4,6.4,8.2,199.0,,,,,
BMW,318ti COMPACT,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318ti COMPACT,ES,9,105.0,A 5,11.0,6.1,7.9,191.0,,,,,
BMW,318ti COMPACT,ES,9,105.0,M 5,10.2,5.5,7.2,175.0,,,,,
BMW,318ti COMPACT,ES,9,105.0,A 5,11.0,6.1,7.9,191.0,,,,,
BMW,318d BERLINE,GO,7,85.0,M 5,7.4,4.5,5.6,149.0,,,,,
BMW,318d TOURING,GO,7,85.0,M 5,7.5,4.9,5.8,155.0,,,,,
BMW,320Ci CABRIOLET,ES,11,125.0,M 5,12.8,7.4,9.4,225.0,,,,,
BMW,320Ci CABRIOLET BVA,ES,11,125.0,A 5,13.5,7.7,9.8,236.0,,,,,
BMW,320Ci COUPE,ES,11,125.0,M 5,12.2,6.9,8.9,213.0,,,,,
BMW,320Ci COUPE BVA,ES,11,125.0,A 5,13.1,7.3,9.4,226.0,,,,,
BMW,320i BERLINE,ES,11,125.0,M 5,12.2,6.9,8.9,213.0,,,,,
BMW,320i BERLINE BVA,ES,11,125.0,A 5,13.1,7.3,9.4,226.0,,,,,
BMW,320i TOURING,ES,11,125.0,M 5,12.5,6.9,9.0,216.0,,,,,
BMW,320i TOURING BVA,ES,11,125.0,A 5,13.3,7.4,9.6,230.0,,,,,
BMW,320d BERLINE,GO,7,95.4,M 5,7.7,4.5,5.7,152.0,,,,,
BMW,320d BERLINE BVA,GO,7,97.0,M 5,7.6,4.4,5.5,148.0,,,,,
BMW,320td COMPACT BVA,GO,7,97.0,M 5,7.6,4.4,5.5,148.0,,,,,
BMW,320d BERLINE,GO,8,100.0,M 5,7.7,4.5,5.7,152.0,,,,,
BMW,320d BERLINE,GO,8,110.0,M 5,7.6,4.4,5.5,148.0,,,,,
BMW,320d TOURING,GO,8,110.0,M 5,7.8,4.5,5.7,153.0,,,,,
BMW,320d TOURING BVA,GO,8,97.0,M 5,7.8,4.5,5.7,153.0,,,,,
BMW,320td COMPACT,GO,8,110.0,M 5,7.6,4.4,5.5,148.0,,,,,
BMW,323Ci CABRIOLET,ES,11,125.0,M 5,13.4,7.5,9.7,232.0,,,,,
BMW,325Ci COUPE,ES,12,141.0,M 5,12.8,6.9,9.0,217.0,,,,,
BMW,325i BERLINE,ES,12,141.0,M 5,12.8,6.9,9.0,217.0,,,,,
BMW,325i TOURING,ES,12,141.0,M 5,12.9,7.1,9.2,221.0,,,,,
BMW,325ti COMPACT,ES,12,141.0,M 5,12.3,7.0,8.9,215.0,,,,,
BMW,325Ci CABRIOLET,ES,13,141.0,M 5,13.2,7.5,9.6,230.0,,,,,
BMW,325Ci CABRIOLET BVA,ES,13,141.0,A 5,13.9,7.6,9.9,239.0,,,,,
BMW,325Ci COUPE BVA,ES,13,141.0,A 5,13.5,7.2,9.5,229.0,,,,,
BMW,325i BERLINE BVA,ES,13,141.0,A 5,13.5,7.2,9.5,229.0,,,,,
BMW,325i TOURING BVA,ES,13,141.0,A 5,13.6,7.4,9.7,232.0,,,,,
BMW,325ti COMPACT BVA,ES,13,141.0,A 5,13.5,7.3,9.5,227.0,,,,,
BMW,325xi BERLINE,ES,13,141.0,M 5,13.2,7.5,9.6,230.0,,,,,
BMW,325xi BERLINE BVA,ES,13,141.0,A 5,14.2,8.0,10.3,247.0,,,,,
BMW,325xi TOURING,ES,13,141.0,M 5,13.4,7.7,9.8,236.0,,,,,
BMW,325xi TOURING BVA,ES,13,141.0,A 5,14.6,8.3,10.6,254.0,,,,,
BMW,330Ci CABRIOLET,ES,15,170.0,M 5,13.4,7.3,9.6,229.0,,,,,
BMW,330Ci COUPE,ES,15,170.0,M 5,12.8,6.9,9.1,218.0,,,,,
BMW,330Ci COUPE BVA,ES,15,170.0,A 5,14.0,7.0,9.6,230.0,,,,,
BMW,330i BERLINE,ES,15,170.0,M 5,12.8,6.9,9.1,218.0,,,,,
BMW,330i BERLINE,ES,15,170.0,M 5,12.8,6.9,9.1,218.0,,,,,
BMW,330i BERLINE,ES,15,170.0,M 5,13.3,7.4,9.6,229.0,,,,,
BMW,330i BERLINE BVA,ES,15,170.0,A 5,14.0,7.0,9.6,230.0,,,,,
BMW,330i TOURING,ES,15,170.0,M 5,12.9,7.1,9.3,222.0,,,,,
BMW,330i TOURING BVA,ES,15,170.0,A 5,14.2,7.2,9.8,235.0,,,,,
BMW,330xi BERLINE,ES,15,170.0,M 5,13.3,7.4,9.6,229.0,,,,,
BMW,330xi TOURING,ES,15,170.0,M 5,13.5,7.6,9.8,234.0,,,,,
BMW,330Ci CABRIOLET BVA,ES,16,170.0,A 5,14.9,7.5,10.2,244.0,,,,,
BMW,330xi BERLINE BVA,ES,16,170.0,A 5,14.4,7.8,10.3,246.0,,,,,
BMW,330xi TOURING BVA,ES,16,170.0,A 5,15.0,8.0,10.6,253.0,,,,,
BMW,330d BERLINE,GO,11,135.0,M 5,9.2,5.3,6.7,178.0,,,,,
BMW,330d TOURING,GO,11,135.0,M 5,9.6,5.5,7.0,186.0,,,,,
BMW,330xd BERLINE,GO,11,135.0,M 5,10.1,6.2,7.6,202.0,,,,,
BMW,330d BERLINE BVA,GO,12,135.0,A 5,11.1,6.2,8.0,213.0,,,,,
BMW,330d TOURING BVA,GO,12,135.0,A 5,11.3,6.3,8.1,216.0,,,,,
BMW,330xd BERLINE BVA,GO,12,135.0,A 5,12.0,6.8,8.7,232.0,,,,,
BMW,330xd TOURING,GO,12,135.0,M 5,10.3,6.3,7.8,207.0,,,,,
BMW,330xd TOURING BVA,GO,12,135.0,A 5,12.2,7.0,8.9,236.0,,,,,
BMW,520i BERLINE,ES,11,125.0,M 5,12.2,7.1,9.0,213.0,,,,,
BMW,520i BERLINE BVA,ES,11,125.0,A 5,13.5,7.8,9.9,237.0,,,,,
BMW,520i TOURING,ES,11,125.0,M 5,12.8,7.5,9.5,228.0,,,,,
BMW,520i TOURING BVA,ES,12,125.0,A 5,13.7,7.9,10.1,242.0,,,,,
BMW,520d BERLINE,GO,7,92.0,M 5,7.8,4.7,5.9,156.0,,,,,
BMW,520d TOURING,GO,7,92.0,M 5,8.1,5.0,6.1,163.0,,,,,
BMW,525i BERLINE,ES,13,141.0,M 5,13.1,7.2,9.4,225.0,,,,,
BMW,525i BERLINE BVA,ES,13,141.0,A 5,14.4,7.9,10.3,247.0,,,,,
BMW,525i TOURING,ES,13,141.0,M 5,13.4,7.7,9.8,235.0,,,,,
BMW,525i TOURING BVA,ES,13,141.0,A 5,14.7,8.0,10.5,252.0,,,,,
BMW,525d BERLINE,GO,10,120.0,M 5,9.2,5.3,6.7,179.0,,,,,
BMW,525d TOURING,GO,10,120.0,M 5,9.5,5.6,7.0,187.0,,,,,
BMW,525d BERLINE BVA,GO,11,120.0,A 5,11.1,6.4,8.1,216.0,,,,,
BMW,525d TOURING BVA,GO,11,120.0,A 5,11.5,6.3,8.2,219.0,,,,,
BMW,530i BERLINE BVA,ES,16,170.0,A 5,15.5,7.9,10.7,257.0,,,,,
BMW,530d BERLINE,GO,12,142.0,M 5,9.7,5.6,7.1,189.0,,,,,
BMW,530d TOURING,GO,12,142.0,M 5,9.6,5.9,7.3,194.0,,,,,
BMW,530d BERLINE BVA,GO,13,142.0,A 5,11.8,6.3,8.3,221.0,,,,,
BMW,530d TOURING BVA,GO,13,142.0,A 5,11.6,6.7,8.5,226.0,,,,,
BMW,535i BERLINE,ES,17,180.0,M 5,17.5,8.5,11.8,283.0,,,,,
BMW,535i BERLINE BVA,ES,17,180.0,A 5,17.7,8.6,11.9,286.0,,,,,
BMW,540i BERLINE,ES,21,210.0,M 6,18.4,8.8,12.3,295.0,,,,,
BMW,540i BERLINE BVA,ES,21,210.0,A 5,18.2,8.9,12.3,295.0,,,,,
BMW,540i PROTECTION BERLINE BVA,ES,21,210.0,A 5,19.5,9.2,13.0,311.0,,,,,
BMW,540i TOURING,ES,21,210.0,M 6,18.7,9.0,12.6,302.0,,,,,
BMW,540i TOURING BVA,ES,21,210.0,A 5,18.9,9.2,12.8,307.0,,,,,
BMW,735Li BERLINE BVA,ES,19,200.0,A 6,15.3,8.3,10.9,263.0,,,,,
BMW,735Li BERLINE BVA,ES,19,200.0,A 6,15.3,8.3,10.9,263.0,,,,,
BMW,735Li BERLINE BVA,ES,19,200.0,A 6,15.3,8.3,10.9,263.0,,,,,
BMW,735Li BERLINE BVA,ES,19,200.0,A 6,15.3,8.3,10.9,263.0,,,,,
BMW,735i BERLINE BVA,ES,19,200.0,A 6,15.0,8.2,10.7,259.0,,,,,
BMW,735i BERLINE BVA,ES,19,200.0,A 6,15.0,8.2,10.7,259.0,,,,,
